ID,Distance,Elevation
217,32.6562588378799,1800
218,32.8074452213886,1800
219,32.9586316048973,1800
220,33.109817988406,1800
221,33.2610043719147,1800
222,33.4121907554234,1800
223,33.5633771389321,1800
224,33.7145635224408,1800
225,33.8657499059495,1800
226,34.0169362894582,1800
227,34.1681226729669,1800
228,34.3193090564756,1800
229,34.4704954399843,1800
230,34.621681823493,1800
231,34.7728682070017,1800
232,34.9240545905105,1800
233,35.0752409740192,1800
234,35.2264273575279,1800
235,35.3776137410366,1800
236,35.5288001245453,1800
237,35.679986508054,1800
238,35.8311728915627,1800
239,35.9823592750714,1800
240,36.1335456585801,1800
241,36.2847320420888,1800
242,36.4359184255975,1799
243,36.5871048091062,1799
244,36.7382911926149,1799
245,36.8894775761236,1799
246,37.0406639596323,1799
247,37.191850343141,1799
